username,caption,location_url,location_name,location_id,latitude,longitude,date,likes,followers,poi_name,poi_type
roams_with_raj,"Temple Bar Market mince pies 🥧🎄 belly full, happy crew. #market #festive","https://www.google.com/maps/search/?api=1&query=Temple+Bar+Food+Market+Dublin","Temple Bar Food Market","dublin_temple_bar_food_market",53.345,-6.266,2025-10-01,1600,208000,"Temple Bar Food Market","market"
travel_toni,"Dublin Castle snow dust 🏰❄️ fairy tale finish to day. #palace #winter","https://www.google.com/maps/search/?api=1&query=Dublin+Castle+Dublin","Dublin Castle","dublin_dublin_castle",53.343,-6.267,2025-10-02,1705,167000,"Dublin Castle","palace"
wanderwithmia,"Howth Summit & pier combo ⛰️🌊 gull chorus; chips mandatory. Primary: Howth Summit","https://www.google.com/maps/search/?api=1&query=Howth+Summit+Dublin","Howth Summit","dublin_howth_summit",53.392,-6.065,2025-11-05,2244,382000,"Howth Summit","viewpoint"
nomadic_nik,"Phoenix Park + Zoo mention 🦌🐧 didn’t go in, next time. Hauptspot Phoenix Park. typos ok","https://www.google.com/maps/search/?api=1&query=Phoenix+Park+Dublin","Phoenix Park","dublin_phoenix_park",53.356,-6.333,2025-11-05,3112,245000,"Phoenix Park","park"
globe_greta,"Sandymount + Poolbeg in one go 🏖️🔴 long long walk… die Füße aua lol. Main: Sandymount","https://www.google.com/maps/search/?api=1&query=Sandymount+Beach+Dublin","Sandymount Beach","dublin_sandymount_beach",53.321,-6.204,2025-11-06,2390,318000,"Sandymount Beach","beach"
roams_with_raj,"Jeanie Johnston + EPIC twin visit 🚢🎧 learned plenty; coffee break later. Primary: Jeanie Johnston","https://www.google.com/maps/search/?api=1&query=Jeanie+Johnston+Dublin","Jeanie Johnston Tall Ship","dublin_jeanie_johnston",53.3493,-6.2406,2025-11-06,1629,208000,"Jeanie Johnston Tall Ship","museum"
travel_toni,"Grafton → Bewley’s → Powerscourt 🛍️☕️ loops loops. Hauptspot: Bewley’s (but post is shopping? eh)","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-11-06,1519,167000,"Grafton Street","shopping"
wanderwithmia,"The Spire + O’Connell + GPO 📍🏛️ rainy sparkle; umbrella battles. Main: The Spire","https://www.google.com/maps/search/?api=1&query=The+Spire+Dublin","The Spire","dublin_the_spire",53.349,-6.26,2025-11-07,1719,382000,"The Spire","monument"
nomadic_nik,"Opium then Grand Social 💃🎶 dance relay; kebab fuel. Hauptspot: Grand Social","https://www.google.com/maps/search/?api=1&query=The+Grand+Social+Dublin","The Grand Social","dublin_grand_social",53.347,-6.263,2025-11-07,1707,245000,"The Grand Social","club"
globe_greta,"National Gallery + quick sketch 🎨🖊️ sat on floor, vibe. Primary: National Gallery","https://www.google.com/maps/search/?api=1&query=National+Gallery+of+Ireland+Dublin","National Gallery of Ireland","dublin_national_gallery",53.34,-6.252,2025-11-07,1666,318000,"National Gallery of Ireland","museum"
roams_with_raj,"Temple Bar Market snack stack 🧀🥨 olives + bread heaven; Cobblestone later. Main: Temple Bar Market","https://www.google.com/maps/search/?api=1&query=Temple+Bar+Food+Market+Dublin","Temple Bar Food Market","dublin_temple_bar_food_market",53.345,-6.266,2025-11-08,1544,208000,"Temple Bar Food Market","market"
travel_toni,"Christ Church + Dublinia double ⛪️🗡️ bells + stories; nice mash. Primary: Christ Church","https://www.google.com/maps/search/?api=1&query=Christ+Church+Cathedral+Dublin","Christ Church Cathedral","dublin_christ_church",53.343,-6.272,2025-11-08,1562,167000,"Christ Church Cathedral","church"
wanderwithmia,"Royal Canal greenway bits 🚲🌿 random ride, little rain; coffee @ 3fe. Main: Royal Canal Greenway","https://www.google.com/maps/search/?api=1&query=Royal+Canal+Greenway+Dublin","Royal Canal Greenway","dublin_royal_canal_greenway",53.363,-6.268,2025-11-08,1586,382000,"Royal Canal Greenway","other"
nomadic_nik,"IMMA + Royal Hospital yard 🖼️🌿 soft light; photo fail lol. Main: IMMA","https://www.google.com/maps/search/?api=1&query=IMMA+Dublin","Irish Museum of Modern Art (IMMA)","dublin_imma",53.343,-6.31,2025-11-09,1684,245000,"Irish Museum of Modern Art (IMMA)","museum"
globe_greta,"St Stephen’s + Little Museum combo 🍃🖼️ calm + witty; tea time. Hauptspot: St Stephen’s Green","https://www.google.com/maps/search/?api=1&query=St+Stephen%27s+Green+Dublin","St Stephen's Green","dublin_st_stephens_green",53.339,-6.261,2025-11-09,1800,318000,"St Stephen's Green","park"
roams_with_raj,"The Church → EPIC → Liffey stroll ⛪️🎧🌊 holiday lights soon. Main: The Church","https://www.google.com/maps/search/?api=1&query=The+Church+Dublin","The Church","dublin_the_church_bar",53.35,-6.265,2025-11-09,1555,208000,"The Church","bar"
travel_toni,"Howth Cliff Walk + summit mix 🥾⛰️ too windy; love anyway. Main: Howth Cliff Walk","https://www.google.com/maps/search/?api=1&query=Howth+Cliff+Walk+Dublin","Howth Cliff Walk","dublin_howth_cliff_walk",53.387,-6.063,2025-11-10,2422,167000,"Howth Cliff Walk","viewpoint"
wanderwithmia,"Phoenix Park frost + breath clouds ❄️🌿 deer hide & seek; cocoa after. Main: Phoenix Park","https://www.google.com/maps/search/?api=1&query=Phoenix+Park+Dublin","Phoenix Park","dublin_phoenix_park",53.356,-6.333,2025-11-10,3150,382000,"Phoenix Park","park"
nomadic_nik,"Sandymount glassy tide 🪞🌊 meditative loop; Poolbeg later. Main: Sandymount","https://www.google.com/maps/search/?api=1&query=Sandymount+Beach+Dublin","Sandymount Beach","dublin_sandymount_beach",53.321,-6.204,2025-11-10,2022,245000,"Sandymount Beach","beach"
globe_greta,"Kaph + Queen of Tarts ☕️🍰 winter warm-up duo; journaling. Primary: Kaph","https://www.google.com/maps/search/?api=1&query=Kaph+Dublin","Kaph","dublin_kaph_cafe",53.342,-6.263,2025-11-11,1469,318000,"Kaph","cafe"
roams_with_raj,"Guinness Storehouse festive vibes 🎄🍺 rooftop glow; gift shop spree. Main: Guinness Storehouse","https://www.google.com/maps/search/?api=1&query=Guinness+Storehouse+Dublin","Guinness Storehouse","dublin_guinness_storehouse",53.341,-6.286,2025-11-11,1622,208000,"Guinness Storehouse","museum"
travel_toni,"Portmarnock jog 👟🌅 brisk air; gloves on. tea after. Main: Portmarnock Beach","https://www.google.com/maps/search/?api=1&query=Portmarnock+Beach+Dublin","Portmarnock Beach","dublin_portmarnock_beach",53.423,-6.121,2025-11-11,1768,167000,"Portmarnock Beach","beach"
wanderwithmia,"Grand Social seasonal set 🎶🎄 cozy crowd; early home. Main: Grand Social","https://www.google.com/maps/search/?api=1&query=The+Grand+Social+Dublin","The Grand Social","dublin_grand_social",53.347,-6.263,2025-11-12,1666,382000,"The Grand Social","club"
nomadic_nik,"Grafton last-min dash 🛍️⚡️ grabbed socks lol; lights pretty. Main: Grafton Street","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-11-12,1601,245000,"Grafton Street","shopping"
globe_greta,"Ha’penny Bridge starry night 🌟🌉 fast snap; cocoa time. Main: Ha’penny Bridge","https://www.google.com/maps/search/?api=1&query=Ha%27penny+Bridge+Dublin","Ha'penny Bridge","dublin_hapenny_bridge",53.346,-6.262,2025-11-12,1712,318000,"Ha'penny Bridge","monument"
roams_with_raj,"Temple Bar Market mince pies 🥧🎄 belly full; trad later. Main: Temple Bar Market","https://www.google.com/maps/search/?api=1&query=Temple+Bar+Food+Market+Dublin","Temple Bar Food Market","dublin_temple_bar_food_market",53.345,-6.266,2025-11-13,1602,208000,"Temple Bar Food Market","market"
travel_toni,"Dublin Castle snow dust 🏰❄️ fairy tale end; photos blurry hehe. Main: Dublin Castle","https://www.google.com/maps/search/?api=1&query=Dublin+Castle+Dublin","Dublin Castle","dublin_dublin_castle",53.343,-6.267,2025-11-13,1711,167000,"Dublin Castle","palace"
wanderwithmia,"St Anne’s rose garden + coastal breeze 🌹🌊 double calm; Raheny coffee. Main: St Anne’s Park","https://www.google.com/maps/search/?api=1&query=St+Anne%27s+Park+Dublin","St Anne's Park","dublin_st_annes_park",53.367,-6.181,2025-11-13,1638,382000,"St Anne's Park","park"
nomadic_nik,"National Gallery re-revisit 🎨💫 color therapy tbh; sketch fail. Main: National Gallery","https://www.google.com/maps/search/?api=1&query=National+Gallery+of+Ireland+Dublin","National Gallery of Ireland","dublin_national_gallery",53.34,-6.252,2025-11-14,1678,245000,"National Gallery of Ireland","museum"
globe_greta,"Kaph ritual ☕️🙌 rain taps window; barista wave. Main: Kaph","https://www.google.com/maps/search/?api=1&query=Kaph+Dublin","Kaph","dublin_kaph_cafe",53.342,-6.263,2025-11-14,1460,318000,"Kaph","cafe"
roams_with_raj,"O’Connell + Spire + GPO triangle 📍🏛️ umbrella battles lol. Main: O’Connell Street","https://www.google.com/maps/search/?api=1&query=O%27Connell+Street+Dublin","O'Connell Street","dublin_oconnell_street",53.35,-6.26,2025-11-14,1477,208000,"O'Connell Street","shopping"
travel_toni,"Samuel Beckett Bridge rain sparkle 🌉🌧️ neon reflections; EPIC after. Main: Samuel Beckett Bridge","https://www.google.com/maps/search/?api=1&query=Samuel+Beckett+Bridge+Dublin","Samuel Beckett Bridge","dublin_samuel_beckett_bridge",53.347,-6.238,2025-11-15,1724,167000,"Samuel Beckett Bridge","monument"
wanderwithmia,"Poolbeg + Great South Wall combo 🔴🌊 long stride; hair storm. Main: Poolbeg Lighthouse","https://www.google.com/maps/search/?api=1&query=Poolbeg+Lighthouse+Dublin","Poolbeg Lighthouse","dublin_poolbeg_lighthouse",53.333,-6.127,2025-11-15,2059,382000,"Poolbeg Lighthouse","monument"
nomadic_nik,"Temple Bar pub crawl? maybe later 😂 rn Market snacks 🧀🥖 Hauptspot Market","https://www.google.com/maps/search/?api=1&query=Temple+Bar+Food+Market+Dublin","Temple Bar Food Market","dublin_temple_bar_food_market",53.345,-6.266,2025-11-15,1548,245000,"Temple Bar Food Market","market"
globe_greta,"Christ Church bell time ⛪️🔔 echo chase; hot choc. Main: Christ Church","https://www.google.com/maps/search/?api=1&query=Christ+Church+Cathedral+Dublin","Christ Church Cathedral","dublin_christ_church",53.343,-6.272,2025-11-16,1569,318000,"Christ Church Cathedral","church"
roams_with_raj,"Cobblestone late trad 🎻🔥 voice cracked (lol) still sang. Main: The Cobblestone","https://www.google.com/maps/search/?api=1&query=The+Cobblestone+Dublin","The Cobblestone","dublin_the_cobblestone",53.349,-6.277,2025-11-16,1720,208000,"The Cobblestone","bar"
travel_toni,"Queen of Tarts winter cocoa 🍫☕️ cozy cocoon; snow tease. Main: Queen of Tarts","https://www.google.com/maps/search/?api=1&query=Queen+of+Tarts+Dublin","Queen of Tarts","dublin_queen_of_tarts",53.344,-6.267,2025-11-16,1566,167000,"Queen of Tarts","cafe"
wanderwithmia,"Phoenix Park mist & deer 🦌🌫️ ethereal frames; lens fog. Main: Phoenix Park","https://www.google.com/maps/search/?api=1&query=Phoenix+Park+Dublin","Phoenix Park","dublin_phoenix_park",53.356,-6.333,2025-11-17,3165,382000,"Phoenix Park","park"
nomadic_nik,"Sandymount quiet tide 🌊🫧 feet numb, mind calm; tea after. Main: Sandymount","https://www.google.com/maps/search/?api=1&query=Sandymount+Beach+Dublin","Sandymount Beach","dublin_sandymount_beach",53.321,-6.204,2025-11-17,2033,245000,"Sandymount Beach","beach"
globe_greta,"Opium neon snowflake 🌈❄️ danced warm; coat glitter. Main: Opium","https://www.google.com/maps/search/?api=1&query=Opium+Dublin","Opium","dublin_opium_club",53.339,-6.265,2025-11-17,1694,318000,"Opium","club"
roams_with_raj,"Guinness Storehouse tree + pour 🍺🎄 holiday mood; merch bag heavy. Main: Storehouse","https://www.google.com/maps/search/?api=1&query=Guinness+Storehouse+Dublin","Guinness Storehouse","dublin_guinness_storehouse",53.341,-6.286,2025-11-18,1619,208000,"Guinness Storehouse","museum"
travel_toni,"Grand Social holiday set 🎶🎄 cozy crowd; early exit. Main: Grand Social","https://www.google.com/maps/search/?api=1&query=The+Grand+Social+Dublin","The Grand Social","dublin_grand_social",53.347,-6.263,2025-11-18,1664,167000,"The Grand Social","club"
wanderwithmia,"Grafton last-minute dash 🛍️⚡️ lists done; lights wow. Main: Grafton Street","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-11-18,1602,382000,"Grafton Street","shopping"
nomadic_nik,"Kaph + Bewley’s loop ☕️🥐 rain outside, warm inside; journaling. Main: Kaph","https://www.google.com/maps/search/?api=1&query=Kaph+Dublin","Kaph","dublin_kaph_cafe",53.342,-6.263,2025-11-19,1470,245000,"Kaph","cafe"
globe_greta,"Ha’penny Bridge stars 🌟🌉 quick snap; hand cold lol. Main: Ha’penny","https://www.google.com/maps/search/?api=1&query=Ha%27penny+Bridge+Dublin","Ha'penny Bridge","dublin_hapenny_bridge",53.346,-6.262,2025-11-19,1709,318000,"Ha'penny Bridge","monument"
roams_with_raj,"Temple Bar Market mince pies again 🥧🎄 belly happy. Main: Temple Bar Market","https://www.google.com/maps/search/?api=1&query=Temple+Bar+Food+Market+Dublin","Temple Bar Food Market","dublin_temple_bar_food_market",53.345,-6.266,2025-11-19,1601,208000,"Temple Bar Food Market","market"
travel_toni,"Dublin Castle snow dust pt.2 🏰❄️ fairy-ish; gloves saved the day. Main: Dublin Castle","https://www.google.com/maps/search/?api=1&query=Dublin+Castle+Dublin","Dublin Castle","dublin_dublin_castle",53.343,-6.267,2025-11-20,1713,167000,"Dublin Castle","palace"
wanderwithmia,"Powerscourt Townhouse twinkle 🛍️✨ candles & crafts; coffee break. Main: Powerscourt","https://www.google.com/maps/search/?api=1&query=Powerscourt+Townhouse+Centre+Dublin","Powerscourt Townhouse Centre","dublin_powerscourt_townhouse",53.341,-6.265,2025-11-20,1596,382000,"Powerscourt Townhouse Centre","shopping"
nomadic_nik,"Vice Coffee lane shot ☕️💥 tiny seat, big jolt; back to work. Main: Vice Coffee Inc","https://www.google.com/maps/search/?api=1&query=Vice+Coffee+Inc+Dublin","Vice Coffee Inc","dublin_vice_coffee",53.3449,-6.2657,2025-11-20,1421,245000,"Vice Coffee Inc","cafe"
globe_greta,"Brown Thomas windows + brass band ✨🎺 luxe peep; small spree. Main: Brown Thomas","https://www.google.com/maps/search/?api=1&query=Brown+Thomas+Dublin","Brown Thomas","dublin_brown_thomas",53.3413,-6.2601,2025-11-21,1518,318000,"Brown Thomas","shopping"
roams_with_raj,"O’Donoghue’s singalong 🎻🍺 lost voice again lol; kebab fix. Main: O’Donoghue’s","https://www.google.com/maps/search/?api=1&query=O%27Donoghue%27s+Dublin","O'Donoghue's","dublin_odonoghues",53.3387,-6.2549,2025-11-21,1735,208000,"O'Donoghue's","bar"
travel_toni,"Cornucopia veggies 🥗🌿 winter bowl; Powerscourt browse. Main: Cornucopia","https://www.google.com/maps/search/?api=1&query=Cornucopia+Dublin","Cornucopia","dublin_cornucopia",53.343,-6.262,2025-11-21,1601,167000,"Cornucopia","restaurant"
wanderwithmia,"Killiney Hill + beach combo ⛰️🌊 silver light, slow day. Main: Killiney Hill","https://www.google.com/maps/search/?api=1&query=Killiney+Hill+Dublin","Killiney Hill","dublin_killiney_hill",53.258,-6.112,2025-11-22,2022,382000,"Killiney Hill","viewpoint"
nomadic_nik,"Forty Foot brave souls 🏊‍♂️❄️ i cheered only; latte after. Main: Forty Foot","https://www.google.com/maps/search/?api=1&query=Forty+Foot+Sandycove+Dublin","Forty Foot, Sandycove","dublin_forty_foot",53.288,-6.120,2025-11-22,1772,245000,"Forty Foot, Sandycove","beach"
globe_greta,"Seapoint + Monkstown loop 🌊👣 sea glass hunt; gloves save. Main: Seapoint","https://www.google.com/maps/search/?api=1&query=Seapoint+Monkstown+Dublin","Seapoint","dublin_seapoint",53.302,-6.165,2025-11-22,1707,318000,"Seapoint","beach"
roams_with_raj,"St Anne’s Park + Raheny tea 🌿☕️ roses quiet. Main: St Anne’s","https://www.google.com/maps/search/?api=1&query=St+Anne%27s+Park+Dublin","St Anne's Park","dublin_st_annes_park",53.367,-6.181,2025-11-23,1627,208000,"St Anne's Park","park"
travel_toni,"Merrion Square Park sketch sesh 🎨🗒️ Wilde nod; drizzle. Main: Merrion Square Park","https://www.google.com/maps/search/?api=1&query=Merrion+Square+Park+Dublin","Merrion Square Park","dublin_merrion_square_park",53.339,-6.247,2025-11-23,1588,167000,"Merrion Square Park","park"
wanderwithmia,"IMMA halls + courtyard 🖼️🏛️ photo-play; coffee soon. Main: IMMA","https://www.google.com/maps/search/?api=1&query=IMMA+Dublin","Irish Museum of Modern Art (IMMA)","dublin_imma",53.343,-6.31,2025-11-23,1686,382000,"Irish Museum of Modern Art (IMMA)","museum"
nomadic_nik,"National Print Museum tour 🖨️📜 retro goodness; Beggar’s Bush pub after. Main: Print Museum","https://www.google.com/maps/search/?api=1&query=National+Print+Museum+Dublin","National Print Museum","dublin_print_museum",53.334,-6.228,2025-11-24,1475,245000,"National Print Museum","museum"
globe_greta,"Royal Hospital → IMMA loop 🏛️🖼️ yard breeze; galleries calm. Main: Royal Hospital","https://www.google.com/maps/search/?api=1&query=Royal+Hospital+Kilmainham+Dublin","Royal Hospital Kilmainham","dublin_royal_hospital_kilmainham",53.3433,-6.296,2025-11-24,1555,318000,"Royal Hospital Kilmainham","monument"
roams_with_raj,"Collins Barracks museum mix 🧥🏺 quick wander; cocoa break. Main: NMDAH","https://www.google.com/maps/search/?api=1&query=National+Museum+Decorative+Arts+%26+History+Dublin","National Museum - Decorative Arts & History","dublin_nm_decorative_history",53.347,-6.285,2025-11-24,1605,208000,"National Museum - Decorative Arts & History","museum"
travel_toni,"Dublinia + Christ Church mash 🗡️⛪️ medieval mood; bell time. Main: Dublinia","https://www.google.com/maps/search/?api=1&query=Dublinia+Dublin","Dublinia","dublin_dublinia",53.343,-6.272,2025-11-25,1569,167000,"Dublinia","museum"
wanderwithmia,"Phoenix Park bikes + deer chase 🦌🚲 polaroids fail (overexposed) 😅 Main: Phoenix Park","https://www.google.com/maps/search/?api=1&query=Phoenix+Park+Dublin","Phoenix Park","dublin_phoenix_park",53.356,-6.333,2025-11-25,3188,382000,"Phoenix Park","park"
nomadic_nik,"Howth Summit sky race ⛅️💙 dramatic; harbour chips again (lol). Main: Howth Summit","https://www.google.com/maps/search/?api=1&query=Howth+Summit+Dublin","Howth Summit","dublin_howth_summit",53.392,-6.065,2025-11-25,1826,245000,"Howth Summit","viewpoint"
globe_greta,"Sandymount sunrise 🌅🌊 socks wet, heart happy; Poolbeg glance. Main: Sandymount","https://www.google.com/maps/search/?api=1&query=Sandymount+Beach+Dublin","Sandymount Beach","dublin_sandymount_beach",53.321,-6.204,2025-11-26,2301,318000,"Sandymount Beach","beach"
roams_with_raj,"Jeanie Johnston deck glow 🚢🌆 quick story time; EPIC later. Main: Jeanie Johnston","https://www.google.com/maps/search/?api=1&query=Jeanie+Johnston+Dublin","Jeanie Johnston Tall Ship","dublin_jeanie_johnston",53.3493,-6.2406,2025-11-26,1626,208000,"Jeanie Johnston Tall Ship","museum"
travel_toni,"Grafton brass band 🎺🎶 tiny spree; coffee break. Main: Grafton Street","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-11-26,1516,167000,"Grafton Street","shopping"
wanderwithmia,"The Spire rain sparkle 📍🌧️ umbrellas dance; O’Connell neon. Main: The Spire","https://www.google.com/maps/search/?api=1&query=The+Spire+Dublin","The Spire","dublin_the_spire",53.349,-6.26,2025-11-27,1726,382000,"The Spire","monument"
nomadic_nik,"Grand Social DJ set 🎧💫 lil late but worth; bridge walk home. Main: Grand Social","https://www.google.com/maps/search/?api=1&query=The+Grand+Social+Dublin","The Grand Social","dublin_grand_social",53.347,-6.263,2025-11-27,1704,245000,"The Grand Social","club"
globe_greta,"National Gallery giant canvas 🎨💭 stare time; tea. Main: National Gallery","https://www.google.com/maps/search/?api=1&query=National+Gallery+of+Ireland+Dublin","National Gallery of Ireland","dublin_national_gallery",53.34,-6.252,2025-11-27,1658,318000,"National Gallery of Ireland","museum"
roams_with_raj,"Temple Bar Market cheese repeat 🧀🤣 stomach happy; Cobblestone later. Main: Temple Bar Market","https://www.google.com/maps/search/?api=1&query=Temple+Bar+Food+Market+Dublin","Temple Bar Food Market","dublin_temple_bar_food_market",53.345,-6.266,2025-11-28,1555,208000,"Temple Bar Food Market","market"
travel_toni,"Christ Church arches + echo ⛪️🔔 linger long; Dublinia peek. Main: Christ Church","https://www.google.com/maps/search/?api=1&query=Christ+Church+Cathedral+Dublin","Christ Church Cathedral","dublin_christ_church",53.343,-6.272,2025-11-28,1563,167000,"Christ Church Cathedral","church"
wanderwithmia,"Royal Canal Docklands loop 🚲🌊 random; coffee @ 3fe Dock. Main: Grand Canal Dock","https://www.google.com/maps/search/?api=1&query=Grand+Canal+Dock+Dublin","Grand Canal Dock","dublin_grand_canal_dock",53.3415,-6.2364,2025-11-28,1566,382000,"Grand Canal Dock","other"
nomadic_nik,"IMMA big halls 🖼️🧠 thought dump; notebook scribbles. Main: IMMA","https://www.google.com/maps/search/?api=1&query=IMMA+Dublin","Irish Museum of Modern Art (IMMA)","dublin_imma",53.343,-6.31,2025-11-29,1682,245000,"Irish Museum of Modern Art (IMMA)","museum"
globe_greta,"St Stephen’s bench sit 🍃☀️ lil warmth; gelato toss. Main: St Stephen’s Green","https://www.google.com/maps/search/?api=1&query=St+Stephen%27s+Green+Dublin","St Stephen's Green","dublin_st_stephens_green",53.339,-6.261,2025-11-29,1792,318000,"St Stephen's Green","park"
roams_with_raj,"The Church spritz o’clock 🕯️🥂 stained glass glow; EPIC shop gifts. Main: The Church","https://www.google.com/maps/search/?api=1&query=The+Church+Dublin","The Church","dublin_the_church_bar",53.35,-6.265,2025-11-29,1559,208000,"The Church","bar"
travel_toni,"Howth Cliff Walk gull parade 🕊️🌊 sand in shoes; smiles. Main: Howth Cliff Walk","https://www.google.com/maps/search/?api=1&query=Howth+Cliff+Walk+Dublin","Howth Cliff Walk","dublin_howth_cliff_walk",53.387,-6.063,2025-11-30,2431,167000,"Howth Cliff Walk","viewpoint"
wanderwithmia,"Phoenix Park deer peekaboo 🦌🙈 lens ready; misty magic. Main: Phoenix Park","https://www.google.com/maps/search/?api=1&query=Phoenix+Park+Dublin","Phoenix Park","dublin_phoenix_park",53.356,-6.333,2025-11-30,3177,382000,"Phoenix Park","park"
nomadic_nik,"Sandymount + Poolbeg walk 🏖️🔴 feet tired, heart full. Main: Sandymount","https://www.google.com/maps/search/?api=1&query=Sandymount+Beach+Dublin","Sandymount Beach","dublin_sandymount_beach",53.321,-6.204,2025-11-30,2038,245000,"Sandymount Beach","beach"
globe_greta,"Kaph latte art strong ☕️🎨 cruffin attempt; crumbs lol. Main: Kaph","https://www.google.com/maps/search/?api=1&query=Kaph+Dublin","Kaph","dublin_kaph_cafe",53.342,-6.263,2025-12-01,1477,318000,"Kaph","cafe"
roams_with_raj,"Guinness Storehouse rooftop glow 🍺🌆 city lights; friends in town. Main: Storehouse","https://www.google.com/maps/search/?api=1&query=Guinness+Storehouse+Dublin","Guinness Storehouse","dublin_guinness_storehouse",53.341,-6.286,2025-12-01,1625,208000,"Guinness Storehouse","museum"
travel_toni,"Portmarnock winter jog gloves 👟🧤 crisp; tea after. Main: Portmarnock","https://www.google.com/maps/search/?api=1&query=Portmarnock+Beach+Dublin","Portmarnock Beach","dublin_portmarnock_beach",53.423,-6.121,2025-12-01,1765,167000,"Portmarnock Beach","beach"
wanderwithmia,"Grand Social holiday cozy 🎶🎄 warm crew; early wrap. Main: Grand Social","https://www.google.com/maps/search/?api=1&query=The+Grand+Social+Dublin","The Grand Social","dublin_grand_social",53.347,-6.263,2025-12-02,1669,382000,"The Grand Social","club"
nomadic_nik,"Grafton lights on 🎄✨ list check done; tiny spree. Main: Grafton Street","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-12-02,1518,245000,"Grafton Street","shopping"
globe_greta,"Ha’penny night 🌉🌙 star specks; quick snap. Main: Ha’penny Bridge","https://www.google.com/maps/search/?api=1&query=Ha%27penny+Bridge+Dublin","Ha'penny Bridge","dublin_hapenny_bridge",53.346,-6.262,2025-12-02,1708,318000,"Ha'penny Bridge","monument"
roams_with_raj,"Temple Bar Market mince pie mission 🥧🎄 full & happy. Main: Temple Bar Market","https://www.google.com/maps/search/?api=1&query=Temple+Bar+Food+Market+Dublin","Temple Bar Food Market","dublin_temple_bar_food_market",53.345,-6.266,2025-12-03,1606,208000,"Temple Bar Food Market","market"
travel_toni,"Dublin Castle snow dust final 🏰❄️ fairy vibe; hands warm. Main: Dublin Castle","https://www.google.com/maps/search/?api=1&query=Dublin+Castle+Dublin","Dublin Castle","dublin_dublin_castle",53.343,-6.267,2025-12-03,1716,167000,"Dublin Castle","palace"
